,,,,,,,,,,,,SNHG7,SPINT2,SOWAHB,SFI1,SNPH,SPPL2A,SAT1,SLC26A5,SNX32,S100A6,SEC14L2,SLCO1B3,ST7-AS1,RNFT1,SCARF1,TCP10L,SPINT2,SLC22A15,SLC19A2,SMIM13,SNX2,TAF5L,SLC18A1,SLC13A2,SLC7A6,SAMSN1,SLC6A14,SLFN12,TRPC1,TMEM176B,UCK2,TRIM39,STAMBPL1,TMEM163,THAP11,TRIM25,USP24,TGS1,SNN,USP31,TRIM21,SERPINI1,SERINC5,SEMA7A,PRF1,SEMA6A,SPATA7,SON,RPS27,RNF40,SARM1,SELENOH,SAMD5,SLC25A46,SNRPF,SPATA1,SLC23A2,SLC40A1,SH3RF3,SFXN3,SUCLA2,SH2B3,,,,,,
,,,,,,,,,,,,SPINDOC,ST20-AS1,SP3,SGF29,SORBS3,STAB1,SDHC,SLITRK1,SNX9,SAMTOR,SGK1,SMAD6,STXBP5-AS1,RPA1,SCML1,TMEM125,SPTAN1,SLC2A3,SLC25A14,SMIM15,SOCS1,TARDBP,SLC28A2,SLC2A1,SLF2,SCN5A,SLU7,SMAD1,VOPP1,TMEM255B,UPB1,TTC19,STARD8,TMEM37,THOC5,TRPM6,XAF1,THEMIS2,SNUPN,USP53,TRIM65,SFT2D2,SGCD,SKIL,PTK2B,SEPTIN9,SPICE1,SPATS2L,RPS3,RSPH3,SCN2A,SELENOP,SBK1,SLC2A4RG,SNX20,STX6,SLC25A22,SMAP2,SLC25A37,SH2B3,SUCLG2,SH2D2A,,,,,,
,,,,,,,,,,,,SPTLC3,STAU2,SPCS1,SGTB,SOX6,STX11,SEC61G,SOCS2,SOS2,SAPCD1,SIDT1,SMAD9,TAF7L,RSAD1,SECTM1,TMEM147,STK11,SND1,SLC38A1,SNRPA1,SOST,TASP1,SLC7A8,SLC6A13,SMIM7,SCRN2,SLURP1,SMIM3,VSIG10L,TMEM50A,VCAN,TUT7,STT3B,TMTC3,THUMPD2,TXLNA,XPO7,TIMP2,SNX8,USPL1,TSC2,SH2D1A,SLC18B1,SLC12A3,PYGB,SETDB1,SPINK4,SPIDR,RPS9,S100A6,SDS,SEPTIN1,SCAMP5,SLC36A4,SNX25,SUCO,SLC25A43,SNED1,SLC40A1,SH2D2A,SUCLG2P2,SH3BGRL3,,,,,,
,,,,,,,,,,,,STARD10,STX8,SPRYD7,SH2B2,SPON1,SYNE4,SERTAD2,SOCS3,SRP54,SCG5,SLC12A9,SMG1,TAL1,RYK,SERPINB2,TMEM253,STRADA,SOAT2,SLU7,SNRPB2,SPAG6,TCF12,SPATA18,SLC7A1,SNAP23,SELENOK,SMAD5,SMS,XYLT1,TRAT1,WNT5B,UHRF2,SYNPO,TNFSF13B,TJP3,TXNDC16,ZBTB33,TLR3,SRP54,VPS37B,TSPYL4,SH3D19,SLC25A17,SLC19A1,RASEF,SHMT1,SPSB1,SPTSSA,RTCA,SCRN2,SERINC4,SFMBT1,SCAND1,SMARCA5,SNX30,SWI5,SLC2A4,SORBS3,SLC7A8,SH3BP2,SUMF1,SHKBP1,,,,,,
,,,,,,,,,,,,STARD4,TAF3,SRPRA,SLC16A11,ST3GAL5,SYT5,SETD1B,SPDYA,STAT4,SDC4,SLC16A9,SNPH,TENM1,SAYSD1,SFXN2,TMEM26,SURF1,SSTR5,SMCO4,SOCS6,SPATA18,TCP1,SPHK2,SLC7A6OS,SNHG8,SEMA4G,SNAP23,SNTB1,ZAR1,TRPM6,XK,VAMP2,TANC1,TRAF5,TMTC4,UBE3D,ZC3H14,TLR7,SUCLG1,WNK1,TTYH3,SIGIRR,SLC25A33,SLC2A12,RBMS2,SLC10A3,SRSF11,SREBF2,SAG,SEPTIN14,SERPINB1,SH3BGRL,SDHAF1,SMDT1,SP3,TAP2,SLC4A4,SPTBN1,SMAP2,SHKBP1,TCF7L2,SHMT2,,,,,,
,,,,,,,,,,,,STPG1,TANC2,STX7,SLC17A7,STK38,TAFA4,SIDT1,SPOCK2,SYNJ2,SDCBP2,SLC18A2,SNX29,TEX26,SCD,SIPA1L1,TTTY2,TAPT1,ST20,SMCR8,SPRING1,ST14,TCTA,SSTR3,SNORD104,SNX8,SERPINB2,SRP14,SOCS1,ZBTB25,TTBK1,YBX3,VEGFA,TBL3,TTC39C,TRAPPC1,VAX2,ZDHHC20,TMBIM4,SURF2,ZBTB43,VPS13C,SIK1,SLC8A2,SLC5A4,RHBDL2,SLC16A6,SSR3,SRP54,SAR1A,SEPTIN6,SHF,SH3BGRL2,SERPINB1,SMPD4,SPATA13,TBXAS1,SLC6A6,SULT1B1,SMG9,SIK2,TENT5A,SLAMF1,,,,,,
,,,,,,,,,,,,SYTL3,TANGO6,TAF5L,SLC39A2,SUN2,TGFBRAP1,SLC14A1,SSH1,TAF13,SERPINI1,SLC31A1,SORL1,TEX36,SDF4,SLC2A3,TUBGCP4,TKT,STARD8,SMG8,SRP54,ST8SIA1,TEX30,ST14,SREBF1,SPSB3,SET,STARD7,SPATA18,ZBTB38,TXK,ZBTB32,VPS37B,TCF7,TTC7B,TXNDC16,VIPR1,ZEB1,TMCC3,TBC1D19,ZBTB46,VRK3,SKA3,SLN,SNX10,RIGI,SLC29A2,ST8SIA6,SRSF5,SDHC,SETD1B,SLC16A7,SKA3,SETD4,SNHG32,SPATA4,TEFM,SOX13,SYNE3,SNORD114-6,SIK3,TEX9,SLC28A3,,,,,,
,,,,,,,,,,,,TAAR5,TASP1,TAP1,SLURP1,SYNE2,THNSL2,SLC22A5,ST8SIA4,TAGAP,SH3BGRL2,SLC4A3,SOX7,THEMIS,SHPRH,SLC39A11,TULP4,TM7SF3,STAT1,SNX18,STRAP,STARD3,TFDP2,STARD3,SRPK2,STAC2,SGSH,STMN3,SPRR3,ZBTB7A,UPP1,ZBTB38,WNK1,TCOF1,TYK2,UBLCP1,WDR46,ZHX2,TMEM176A,TBC1D7,ZC3H12A,WEE1,SLC25A20,SMCO4,SNX24,RIPK4,SLC37A3,STARD10,SSX2IP,SENP5,SH2D5,SLC19A1,SLC16A1,SLC13A1,SNRPA1,SRC,TEX261,SP140,TAF9B,SPPL2B,SLAMF1,THEMIS,SLC37A1,,,,,,
,,,,,,,,,,,,TBCD,TBC1D5,TAPBPL,SNX20,SYNJ2BP,TIMM29,SLC25A30,STMND1,TATDN1,SLAMF6,SLC7A4,SOX8,TIGD4,SIGLEC17P,SLC5A9,ULBP2,TMEM121B,SUB1,SPAST,STT3B,STAT2,THBS1,TAL1,SRRD,SYS1,SHMT1,SYCP3,ST8SIA2,ZCCHC9,UROD,ZEB2,WSB1,TDRKH,UBR3,UBQLN2,WWP1,ZNRF1,TMEM86A,TBC1D8B,ZFAND2A,XK,SLC25A25,SNAPC5,SSR4,RNF103,SLPI,SULT1B1,STAT1,SEPTIN8,SIRT2,SLC26A6,SLC25A13,SLC16A7,SPMIP4,SRCIN1,TICRR,SP2,TAPT1,ST13P5,SLC6A6,TIMP2,SLC4A11,,,,,,
,,,,,,,,,,,,TESK1,TECPR1,TAPT1,SOX1,TBC1D10C,TINAG,SLC29A4,SWAP70,TEX15,SLC14A1,SLIT1,SPHKAP,TMEM170B,SLC25A36,SP140L,VPS18,TMEM147,SVOP,SPRTN,SUPV3L1,STAU1,TIMM21,TAP1,SSH1,TADA3,SLC15A1,TAFA1,STAT1,ZEB2,VAX2,ZFAND4,YTHDC1,TGFBR3,UPF3B,UBQLN4,ZHX3,,TNFRSF4,TBC1D9B,ZSCAN18,XPO7,SLC25A45,SORCS1,STK10,RPLP2,SMIM7,TAF13,STRBP,SERPINB7,SLC25A11,SLC35D2,SLC35A3,SLC17A7,SRBD1,SRI,TM9SF4,SPEF2,TCEA3,STK26,SLCO3A1,TMEM229B,SLC6A15,,,,,,
,,,,,,,,,,,,TFPI,THADA,THADA,SOX7,TBCD,TLE4,SLC2A3,SYP,TFB1M,SLC35B3,SLITRK3,STIM1,TMEM232,SLC6A6,SS18L2,VPS9D1,TMEM14C,SYNPO,SYAP1,SVIL,STPG3,TIMM9,TAP2,ST3GAL2,TAF6,SLC16A14,TANGO6,STAT2,,WDTC1,ZFPM1,ZC3H12A,TIMELESS,VAMP3,UBTF,ZNRF1,,TPST1,TEFM,ZSWIM4,YEATS2,SLC6A20,SSBP2,STX11,RPS27,SMTN,TBX21,STRN,SH2D1A,SLC37A3,SLFN5,SMARCA5,SLC2A9,SSBP4,ST13,TMEM241,SPN,TCP11L2,SUCLG2P2,SLFN11,TMEM263,SLC7A11,,,,,,
,,,,,,,,,,,,TGM1,THOC1,TIRAP,SOX9,TECPR1,TLR3,SMN1,SYT4,TGIF2,SLC9A9,SMCO1,SYNE2,TPM2,SNX1,SSR3,XPA,TMEM176A,TCF7L2,TACC1,SVIP,STXBP1,TM6SF1,TAX1BP1,ST6GALNAC5,TANGO6,SLC17A3,TCEA3,STXBP3,,ZBTB20,,ZC3HAV1,TMEM176A,VSIG10L,UROS,,,TRAPPC2,TGFB1,ZSWIM6,ZBTB45,SMAD4,SSH2,SYNGR2,RREB1,SNRPC,TCEAL8,SUCO,SLC1A5,SNRNP25,SMURF2,SMC5,SLC5A11,STARD9,ST3GAL6,TMEM273,SRF,TESPA1,TBRG4,SLFN12L,TMEM38B,SMC4,,,,,,
,,,,,,,,,,,,TIGAR,TMEM135,TLR1,SPIC,TEPSIN,TMEM218,SPOP,SYTL1,TIMM17B,SMAP1,SMPD5,SYT1,TSPAN6,SOCS6,STAP2,XXYLT1,TMEM52B,TINF2,TAF3,TAF6,SUSD6,TMEM126A,TENT2,STAT6,TARBP2,SLC38A2,TEK,SVBP,,ZNRF3,,ZFAND2A,TMEM176B,WDR81,USP25,,,TRAPPC2L,THYN1,,ZC3H4,SMG6,TAX1BP3,TAF4B,RRP36,SNX13,TCOF1,TACC1,SLC25A28,SNRPC,SNX33,SMDT1,SMIM30,STRAP,STARD6,TMEM40,ST3GAL4,THBS4,TCEA3,SLFN13,TMOD2,SP140,,,,,,
,,,,,,,,,,,,TLCD3A,TNIK,TMEM176A,SYT2,TFPI,TMEM237,ST3GAL4,TAFA3,TLCD1,SMC6,SNAI3-AS1,TFEC,TTC23L,SPINT2,STARD4,ZBED1,TMEM71,TJP1,TAX1BP3,TAF9,SYT1,TMEM62,TFG,STUB1,TCHH,SLFN12L,TEX22,TBC1D13,,,,ZUP1,TMEM50B,XCL1,USP45,,,TREM2,TMEM51,,ZDHHC6,SPIN1,TERF1,TBC1D14,RTCA,SPRTN,TEP1,TAFAZZIN,SLC28A2,SOX8,SPACA9,SMPD4,SPMIP10,SUPT16H,STK32A,TMEM86B,STAT4,TIMD4,TECPR1,SNRNP200,TOM1L2,SSTR5-AS1,,,,,,
,,,,,,,,,,,,TMEM120A,TNRC6A,TMEM176B,TBCCD1,TLE4,TMEM74,STAMBP,TAS1R3,TMEM167A,SMPDL3A,SOWAHA,TLL1,TTC38,STMP1,STARD8,ZDHHC12,TMT1A,TKFC,TERF2IP,TARS1,TAP1,TNFRSF9,TGM4,STYXL2,TM6SF1,SOCS5,TEX47,TBX3,,,,,TMOD2,XRN1,VPS45,,,UBASH3B,TNFSF9,,ZFP41,SSH2,THBS3,TCF20,RTL8C,SRSF1,TESK1,TARS2,SLC30A1,SPACA9,SPRY1,SSX2IP,STOML3,TCEANC,STX12,TNFAIP6,TACC1,TLK1,TESPA1,SNX24,TOP1MT,ST8SIA1,,,,,,
,,,,,,,,,,,,TNFRSF10B,TPK1,TMEM192,TBX19,TMEM191A,TMPRSS3,STK11,TBC1D14,TMEM184C,SORL1,STOML2,TM4SF20,TTTY12,SUCLA2,STAT1,ZNF197,TNFRSF18,TLNRD1,TEX264,TEX30,TAPBP,TRMT61A,TICAM1,SUPT3H,TMEM62,SPATA18,THOP1,TCAP,,,,,TNFRSF25,YPEL5,XPNPEP1,,,UBC,TNIP1,,ZMPSTE24,ST7L,TIE1,THEMIS2,SAR1A,SSX2IP,THUMPD1,TCF3,SLC35G1,SPG11,SPRY3,STAC2,STS,TICRR,TAFAZZIN,TOMM70,TACR1,TMEM120B,TEX9,SNX33,TRABD2A,STAT5B,,,,,,
,,,,,,,,,,,,TNFRSF10D,TRERF1,TMEM86A,TERB2,TMEM94,TPH2,TBC1D10A,TBC1D20,TMEM41B,SPACA1,SUN3,TMEM17,UBE2NL,SUOX,STAT2,ZNF225-AS1,TNFRSF4,TLR6,THAP1,TFB2M,TBC1D13,TRUB1,TLK2,TAMALIN,TNFAIP1,SRD5A2,TIMM17B,TENT5A,,,,,TPD52,ZBTB38,XPO6,,,UBL3,TRMT2A,,ZMYM3,ST8SIA4,TIFA,TIMM10,SARS1,SSX5,TMEM181,TFDP1,SLC48A1,ST8SIA2,ST6GALNAC1,STARD9,STYK1,TLCD3A,TBL1XR1,TOR1A,TBC1D2B,TMEM201,TGFBR2,SPIRE1,TRIM2,STOM,,,,,,
,,,,,,,,,,,,TNFRSF11A,TSEN2,TMF1,TFAP2C,TNFRSF10B,TRHDE,TCF25,TBC1D30,TMEM62,SPOCK2,SYT12,TMEM31,UGT2B4,SYNJ1,STING1,ZNF253,TNRC6B,TMED9,TIMM29,THOC7,TBRG1,TTL,TLR3,TCIRG1,TPD52L1,STXBP3,TMEM104,THNSL2,,,,,TREML2,ZDHHC15,XRN1,,,VPS35,TSPYL2,,ZNRF2,STAG2,TMEM129,TLE3,SEC24D,STIM2,TMEM192,THAP12,SLC7A8,STC2,STX8,STRAP,TCN2,TMEM38B,TGM3,TRAFD1,TBC1D31,TMEM45B,TMEM39B,SPN,TRUB1,SURF4,,,,,,
,,,,,,,,,,,,TNFSF4,TSPYL5,TNFRSF13B,THEM6,TNNI2,TSPAN6,TIMM10B,TCF7L1,TNFSF8,SRPK2,TAFA2,TMTC2,UNC5CL,TAPT1,STX3,ZNF324,TRAK1,TMEM255B,TMED4,THUMPD1,TBX6,TTLL4,TMEM100,TDP1,TRMT10C,TCIRG1,TMEM50B,TLR1,,,,,TRIB2,ZEB2,ZBTB3,,,ZNG1A,TXNDC9,,,STMN1,TMEM40,TLR7,SEC63,STYK1,TMPO,TIAM1,SMG1,STIM2,STXBP3,STX18,TIFA,TMPO,TIAM1,TRAK1,TBXAS1,TNFRSF10D,TNFRSF10D,ST3GAL4,TTPAL,SUSD6,,,,,,
,,,,,,,,,,,,TPI1,UBASH3B,TNS3,TLE2,TP53INP1,TTC3,TMC4,TECPR1,TRAPPC2B,STK10,TENM1,TNRC18,USP35,TKT,TAFA5,ZNF467,TRAPPC12,TNF,TMEM170B,TMEM208,TCEANC2,TUBGCP2,TMEM108,TEC,TSFM,TECTB,TNFRSF19,TMCO3,,,,,TRMT1,,ZBTB8A,,,,TYK2,,,SVIL,TMEM54,TM9SF2,SHARPIN,SYNDIG1,TMPRSS2,TIMM17B,SMPD2,SUV39H2,STYK1,SUCO,TLR2,TOE1,TIMM50,TRIB1,TCF12,TNNC1,TOP1MT,ST8SIA1,UBAC2,SYN2,,,,,,
,,,,,,,,,,,,TPTE2P1,UBIAD1,TRAF3,TMEM177,TSC22D3,TTC9C,TMEM167B,TFAP2D,TRIB3,SWAP70,TLN1,TNRC6C,UTP25,TMEM14C,TAP1,ZNF665,TRIB2,TP53AIP1,TMEM65,TMEM259,TCHHL1,TXNRD2,TNFRSF17,TELO2,TSGA10,TFEC,TNP1,TMEM17,,,,,TRPM6,,ZNRF2,,,,TYW1,,,TACC1,TMEM9B,TMCC2,SIRT4,TBC1D9B,TNFAIP1,TIMP2,SNX21,SVIL,SULT1A1,TBC1D31,TMEM255A,TOMM40,TLE4,TRMT10C,TCF7L2,TPCN1,TPST1,STAT5B,UCP2,SYT11,,,,,,
,,,,,,,,,,,,TRAPPC3L,UBL3,TRAFD1,TMEM191C,TSPOAP1,TTLL7,TMEM81,TIAM1,TRMT10A,SYNE1,TMEM121B,TOX2,WDR76,TMEM53,TMCO2,ZNF669,TSPAN33,TPMT,TMEM87A,TMEM42,TDRD7,TYSND1,TOR3A,TIFAB,TSPAN6,TLR1,TPM2,TMEM201,,,,,TUSC1,,,,,,UBTD1,,,TANGO2,TMIGD1,TMCC3,SLC25A28,TEKT1,TPH1,TMA16,SOCS7,TATDN2,TBC1D17,TEX9,TMEM258,TRMT13,TLR1,TRPM7,TCIRG1,TPP2,TRABD2A,STK40,USP53,SYT16,,,,,,
,,,,,,,,,,,,TRIAP1,UCP2,TRAPPC8,TMEM200A,TTC9,UBR1,TNRC6B,TMCC3,TTC19,SYTL2,TMEM161A,TTC17,WDR77,TRMT61B,TMEM207,ZNF705G,TTC9C,TRIM21,TMEM97,TOM1,TENT5A,UBA2,TP53I11,TIMELESS,TTC4,TMEM268,TRIM40,TMOD2,,,,,TXK,,,,,,UMPS,,,THBD,TNKS2,TMED5,SLC48A1,TGM3,TRAK2,TMBIM4,SRFBP1,TBC1D31,TCN2,THAP1,TMEM270,TUBD1,TMEM171,TSC22D3,TGFB3,TRABD2A,TRMT2B,SUSD6,WDR73,TANK,,,,,,
,,,,,,,,,,,,TUBA4B,URB2,TRDMT1,TMEM30A-DT,USP35,UMOD,TOX,TMEM164,TUSC1,TECPR1,TMEM231,TTLL7,XKR6,TSN,TMEM39A,ZNF76,TTLL12,TSPEAR-AS1,TMTC3,TOPBP1,TGFB2,UBP1,TRAFD1,TIMM13,USF2,TMOD2,TSPAN6,TMOD3,,,,,UBAP2,,,,,,UQCC6,,,TINF2,TPX2,TMEM50B,SMOC2,TM9SF3,TRIAP1,TRAPPC6A,SS18L1,TIMM17B,TLR2,THOC6,TMEM71,TUBGCP2,TMEM270,TSPOAP1,THBS1,TSHR,TSEN2,SYTL3,ZC3H12B,TBX21,,,,,,
,,,,,,,,,,,,VEGFA,USP51,TTC38,TMOD1,VAMP1,UNC45B,TP53,TMEM25,TXNL4B,TMEM154,TMOD2,UCN2,ZDHHC8BP,TTC9C,TMEM87A,ZNF766,TUBG1,TUBA4B,TNFRSF12A,TPM2,THSD7A,UCHL5,TWIST1,TJP3,USPL1,TNF,TXLNB,TNFAIP3,,,,,UTP25,,,,,,UTP11,,,TMC7,TRAF3IP3,TMEM91,SPATC1L,TMEM181,TRPV4,TREML2,SSPN,TMEM209,TMEM108,TINF2,TNFAIP2,TWF1,TMEM31,TTC39B,TMEFF1,TSPAN18,TSPAN32,TBXAS1,ZC3HC1,TEPSIN,,,,,,
,,,,,,,,,,,,VNN3P,USP7,TXNL4A,TRARG1,VAMP2,USP38,TPP2,TMEM80,TYW5,TMEM31,TRAIP,UGT2B15,ZFP28,TYW3,TNF,ZNF804B,UBAC2,TXNDC11,TNKS2,TRIM3,TLR1,USP37,TWSG1,TMEM119,WDR24,TNFAIP3,TXN,TNFSF13B,,,,,VAX2,,,,,,UXS1,,,TMEM183A,TRIM60,TNFRSF13C,SPNS1,TMEM202,TSR1,TRIM28,STARD10,TMEM52,TMEM270,TMEM165,TNFAIP8L2,UBE2N,TMEM62,TXNIP,TMX4,TTC27,UBASH3A,TENT5C,ZFAND1,TGFB1,,,,,,
,,,,,,,,,,,,WRAP53,UTRN,UBAC2,TSPAN17,VNN3P,UTRN,TRAF4,TMEM91,UBA3,TMEM63A,TRPV2,UNC45B,ZMYND10,UBE2I,TNFRSF10A,ZNHIT6,UBTF,UBXN4,TOLLIP,TTC4,TLR3,USPL1,UGGT2,TMEM160,WIZ,TOGARAM1,UBR2,TNS2,,,,,WDR77,,,,,,VEGFC,,,TMIGD1,TRIR,TOX,STAB1,TNKS2,TTBK2,TRIM39,STAT1,TMEM63A,TNFRSF12A,TRAIP,TPD52L1,USP1,TNFAIP3,UBE2S,TNFRSF1A,TTF2,UBTF,TIGIT,ZFP2,TGFBR3,,,,,,
,,,,,,,,,,,,YPEL4,UVRAG,UBE2A,TSPY1,WHAMM,VCAM1,TSC22D3,TMOD4,UBE2T,TMOD4,TXNDC5,UPK1B,ZMYND12,UMPS,TRAV8-3,ZNRF2P1,UQCR10,UGT2B28,TRIM44,TTF2,TLR7,UTP4,UTY,TNFAIP6,WTIP,TOP3B,UFSP1,TOR3A,,,,,ZC3H12B,,,,,,VPS41,,,TRPM7,TTF1,TPD52,STAT5A,TP53BP1,UBE4A,TSTD2,STAT4,TRAPPC2B,TNFRSF18,TRIP12,TRIM34,USP2,TNNT1,UIMC1,TNFSF14,TTTY10,USP51,TNFAIP3,ZFYVE16,THSD1,,,,,,
,,,,,,,,,,,,ZMAT3,VPS13B,UBP1,TTC13,WNT7A,WARS2,TSHZ1,TNS1,UBXN2A,TP53I11,TYRO3,UPK3B,ZNF184,UTP18,TRIM21,ZSWIM8,USP21,UGT2B4,TTC1,TTLL4,TMCO3,VSTM2A,VWA3B,TRIP6,WWC2,TPT1,UMAD1,TREML2,,,,,ZDHHC8,,,,,,VPS53,,,TSGA10,TTK,TRIM10,STX6,TUBGCP6,UGP2,TXNIP,SUSD6,TRARG1,TPRG1L,UBA2,TRIM46,USP37,TRAPPC2L,UQCRQ,TRAF6,UBQLN1,USP53,TNIP3,ZKSCAN7,TIGIT,,,,,,
,,,,,,,,,,,,ZNF341,VPS13D,UBXN7,TYRP1,WSB1,WSB2,TSNAX,TOP3B,ULK2,TPCN1,UBAC2,UTF1,ZNF195,VPS26B,TSPYL1,,USP28,UPB1,TXNRD1,TWNK,TMED8,WDR12,VWC2,TUBA1B,XPA,TRAF6,UNC45A,TRIM25,,,,,ZFP1,,,,,,WDR20,,,TXK,TXNDC11,TRMT6,TAF4B,UBAP2,UNC13B,TYROBP,TAF4B,TTC13,TRIM3,UBA5,TSC22D3,UTP4,TRPS1,USF2,TRIM14,UBQLN2,WDR73,TOX,ZMYND8,TLN1,,,,,,
,,,,,,,,,,,,ZNF354B,VWA8,UFL1,UBQLNL,XPC,YAF2,TSPYL2,TP53I11,UQCC3,TSPAN13,UMODL1,WIPF2,ZNF512,WBP11,UBE2L6,,VASH1,USP42,UBE2A,TYMS,TMEM198,WTAP,VWC2L,TUBB6,YWHAB,TREML1,UNC50,TTC36,,,,,ZNF519,,,,,,XPC,,,UAP1,UBALD2,TSR1,TFEC,UFSP1,USP15,VASP,TBC1D9,TTI1,TRNAU1AP,UBAC2,TSHR,VCP,TRPV4,VAMP2,UBE2I,UXS1,XPO6,TP53INP1,ZNF12,TLR10,,,,,,
,,,,,,,,,,,,ZNF540,WWOX,URI1,UBXN11,YPEL2,YPEL4,TTC1,TPCN1,USP16,TTC28,UNC5A,WNT3,ZNF536,WRNIP1,UPB1,,VKORC1L1,VN1R3,UBE4B,UPF3B,TMEM248,YARS1,WARS1,UBAC1,ZBED3,TREX1,UQCRC1,UGGT2,,,,,ZNRF1,,,,,,YTHDF3,,,UBALD2,UBTFL1,TTC23L,THOC7,UHMK1,WASHC3,VPS28,TFAM,TWF2,TSC22D3,UBE2K,TSPAN3,VCPKMT,TSPAN14,VEGFA,UEVLD,WBP11P1,ZFAND1,TPTE2P6,ZNF239,TLR6,,,,,,
,,,,,,,,,,,,ZNF581,WWP2,USE1,UPP2,YPEL5,ZBED5,UBAC2,TRAF3IP1,UTP20,TUT4,UTY,WNT9A,ZNF555,ZC3H14,USP15,,VPS26B,VSIG2,USP31,USP39,TNF,YRDC,WASHC4,URI1,ZMYM1,TRNAU1AP,UROC1,USB1,,,,,,,,,,,ZBTB4,,,UBE2D2,VBP1,URI1,TJAP1,USP24,WSB1,VPS4B,TLCD3B,TXNDC12,TSPO2,UCHL5,UBE2F,VDAC1,UBTFL1,VOPP1,ULBP3,WDR81,ZNF300,TRANK1,ZNF263,TMPRSS7,,,,,,
,,,,,,,,,,,,ZNF71,XIST,USP19,VTI1A,ZER1,ZBTB40,UBE2I,TRPA1,WDHD1,UBAC2,VEGFA,XKRX,ZNF577,ZCCHC14,VPS9D1,,XPA,VWA8-AS1,UTP4,UTP4,TOR3A,ZDHHC13,WNK2,USP21,ZNF14,UIMC1,USF2,USP18,,,,,,,,,,,ZCCHC10,,,URB1,WASHC3,VAV3,TMEM131,USP37,XPNPEP1,XKR5,TMEM64,UBE4A,TTLL10,UFL1,UMOD,VPS45,UNC45A,WDR44,WDR5CP,WNT7A,ZNF391,TRIM62,ZNF419,TNIP3,,,,,,
,,,,,,,,,,,,ZNF787,XPR1,USP22,WDR64,ZFP36L2,ZBTB44,UBE2S,TSC22D4,ZBTB21,ULK2,VSTM2L,XYLT2,ZPLD1,ZCCHC9,WARS1,,ZBED1,ZNF208,VIRMA,VMP1,TRAFD1,ZFAND4,WNT2B,VAMP5,ZNF202,UNC5CL,WNT16,VAPA,,,,,,,,,,,ZCCHC24,,,USP6NL,WRAP53,VMP1,TMEM245,VAV1,XRN2,YBX3,TNK1,UBR1,TTPA,USP1,UPP1,WDR18,USP39,WDR81,YWHAH,WWP1,ZNF397,TTC22,ZNF485,TPTE2P6,,,,,,
,,,,,,,,,,,,ZNF79,ZBTB20,UTP18,ZCWPW2,ZMAT3,ZC3H12C,UBR5,TXK,ZDHHC13,UTRN,XBP1,ZBTB2,,ZDHHC3,ZBTB7C-AS2,,ZCCHC17,ZNF385C,VPS35L,WDR18,TRAPPC14,ZNF14,ZBTB2,VPS51,ZNF229,USP47,YPEL4,VLDLR,,,,,,,,,,,ZCCHC3,,,VANGL2,YWHAH,VPS13D,TNFRSF11A,VIP,ZBTB37,ZBTB22,TOR1AIP2,UBR7,USP29,USP11,USB1,WDR90,VPS33A,WWTR1,ZBTB44,ZBTB18,ZNF706,UEVLD,ZNF569,TRANK1,,,,,,
,,,,,,,,,,,,,ZBTB40,VRK3,ZFP1,ZNF222,ZFC3H1,UFD1,TXNIP,ZDHHC6,VRK3,XKR6,ZBTB4,,ZFP36L1,ZNF276,,ZER1,ZNF804B,WIPI1,WDR76,TRIM13,ZNF229,ZBTB38,VRK3,ZNF287,USPL1,ZBTB24,VPREB1,,,,,,,,,,,ZDHHC13,,,VEZF1,ZFPM1,VSIG4,TRAP1,VTA1,ZDHHC12,ZBTB8OS,TRAPPC6A,USP33,VIPR1,USP2,VKORC1,WRAP53,XPC,XPOT,ZCCHC12,ZC3H12D,ZNF726,VXN,ZNF711,TSEN54,,,,,,
,,,,,,,,,,,,,ZMYND8,WDR73,ZFP14,ZNF33B,ZNF182,VPS18,VEGFC,ZFAND3,WDR26,ZBTB12,ZFYVE28,,ZNF131,,,ZFP36L1,ZNRF2P1,ZBTB26,XRCC6,TSHZ3,ZNF266,ZFYVE26,WDR11,ZNF367,VTA1,ZDHHC9,VWC2L,,,,,,,,,,,ZFP62,,,VIRMA,ZNF22,WDFY1,TSPAN7,YJU2,ZDHHC24,ZCRB1,TRMT11,USP34,VKORC1,VDAC1,WBP2NL,XRCC6,XPNPEP2,YJU2,ZDHHC7,ZMYM3,ZNF740,WDFY1,ZNF766,TTYH2,,,,,,
,,,,,,,,,,,,,ZNF407,WDR81,ZHX3,ZNF550,ZNF189,VPS54,WLS,ZFP62,XAF1,ZBTB7B,ZNF157,,ZNF518B,,,ZNF334,,ZBTB43,YDJC,TTLL7,ZNF454,ZNF260,XIAP,ZNF526,VWC2L,ZNF569,WBP4,,,,,,,,,,,ZFTA,,,VPS4A,ZNF25,WDR45B,UBALD2,YOD1,ZFP64,ZFP36L2,TUBB6,VASP,WDR53,WDR35,WDR31,YARS1,YPEL5,ZCCHC4,ZFYVE21,ZNF215,ZNF766,YPEL3,ZNF770,USP46,,,,,,
