"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000127054",5.06054515873297,5.33445261727091,5.1737221258216,4.81714882119149,5.19913762078495,5.0934891665726,5.04557279308233,5.39842495574156,5.27646701442462,5.51315777598546,4.90554318157557,3.83454650668396,6.38127913957191,5.24917082105053,4.78665487215608,5.20885753293807,4.76508699621288,5.70153794681473,5.76180815086258,4.95740325855227,5.71103715173125
"ENSG00000224051",3.50388110177098,4.35128353865373,3.96805390621439,3.84870072262083,4.33630180729761,2.71855526943566,3.84031050110322,4.95035525647428,4.12011585922297,4.47210044916743,3.79609488418783,3.53567333443358,4.63385359668082,4.05583643084988,3.47681400135379,3.99919835368183,3.6040776817556,4.20323429537553,4.59962019777881,4.12933332941495,4.18690533553392
"ENSG00000175756",5.87696306956558,6.61977967790439,6.62549363686272,6.0213696867128,6.67416237284314,6.14345969461188,5.72010062950984,6.87553393183825,6.88779633091533,6.4748006782198,6.03918154263081,5.9343711487237,6.43856980843906,6.10755143489053,6.51513332286049,6.42928656710446,6.62462364780037,6.43584723235888,6.49989537333061,6.5850009462084,6.8053023119614
"ENSG00000221978",7.52848679011008,7.80283094976704,7.60432479300269,7.57330139841117,7.63192311228739,7.42615574085836,7.26322340511925,8.0010901714106,7.53338245135557,8.24108206476859,7.75460644855548,7.66691222379612,7.79801354369959,7.39485873586303,7.88370192293548,7.5748279259012,7.62564294229192,7.81205463029723,7.60016633851065,7.64651041855209,7.52251013154495
"ENSG00000224870",2.38661978320876,3.25047923140225,3.53094391388824,3.34922713719893,3.68012312554937,2.87314416330156,3.06951535581499,3.98312697817011,2.52770693775326,4.00431190445563,3.9445404864841,4.25001305009717,1.61774009680336,0.277083432977361,3.76142615414761,3.43677742179156,3.71037999413689,3.95981664510936,4.98715897354964,2.04641735865558,3.80511179917803
"ENSG00000242485",5.11991449510143,5.84721137079615,5.70926144892337,5.26018080120312,5.63719628200649,5.13520032302456,5.19481339449531,6.06700338557859,5.5032157008733,5.9061899400209,5.17601004481751,6.21030168899065,5.5128916096801,5.59981940619337,5.85438164289223,5.5067160685543,5.60812141295027,4.39101371021658,5.58572235684342,5.7242001839938,5.66595000808983
"ENSG00000160072",3.52967209143852,4.16472070646415,3.97315071247645,3.01399162438435,4.2878842689338,2.79830071385049,3.22389751171182,3.98723914035074,3.56487674275855,4.3800073883069,3.1923974812927,4.64334346097035,2.60666722522863,3.31998399241225,4.5113159010796,3.9175337642085,4.27267634256483,4.15118915784759,2.07128291686418,3.82342144535639,4.11068523114726
"ENSG00000197785",2.86789096150812,3.29983608885486,3.05339276499898,2.84158138611928,3.74570563882393,2.78722902840222,3.1667058045814,3.9252072724774,3.20196710167121,3.7720716471984,3.39997095517124,2.97802109240234,2.64374816518987,2.14650400190488,3.63692689502303,3.10688992103723,4.14982291554683,2.29149455695441,3.70384189546904,4.12558468169533,3.85572488903618
"ENSG00000160075",7.08202041334397,7.43721383332553,7.35044726084572,6.75994663254562,7.56082310988699,7.13736481421014,7.25899180649174,7.2931871007351,7.38347247041796,7.16304893005552,7.09240086722216,7.37009000507647,7.02769634800502,7.07499718235485,7.31847626935475,7.32782104341621,7.32461785751279,7.26081568217368,7.35413157202224,7.15837016961057,7.35321408868954
"ENSG00000197530",4.96031103806253,4.91088680793078,5.60757870273203,4.42875200834714,5.34603616331624,4.70960491765877,4.92946659131815,5.66242234388326,5.65326586352567,5.82852687303752,5.19289217043882,4.69378354033013,5.18354707730856,5.1208295574843,4.697251688845,5.37405541523922,5.99870194494859,5.68863474805192,5.57614624115851,4.72307930256537,5.07957637900367
