ENSG00000296073.1	0	0	0
ENSG00000296056.1	0	0	0
ENSG00000307568.1	1	1	0
ENSG00000284652.1	0	0	0
ENSG00000284693.3	0	0	0
ENSG00000252956.1	0	0	0
ENSG00000301013.1	0	0	0
ENSG00000301030.1	0	0	0
ENSG00000306844.1	0	0	0
ENSG00000296249.1	0	0	0
ENSG00000235263.2	0	0	0
ENSG00000171612.7	185	79	106
ENSG00000231181.1	4	3	1
ENSG00000188807.13	33	11	22
ENSG00000307011.1	2	0	3
ENSG00000171608.18	2276	1219	1136
ENSG00000179840.5	16	8	8
ENSG00000233268.3	0	0	0
ENSG00000301080.1	0	0	0
ENSG00000231789.5	0	0	0
ENSG00000171603.18	883	490	471
ENSG00000271264.1	0	0	0
ENSG00000280113.2	0	0	0
ENSG00000178585.15	244	140	157
ENSG00000223989.1	0	21	32
ENSG00000285701.2	0	0	0
ENSG00000228150.2	45	47	47
ENSG00000162441.12	164	123	93
ENSG00000173614.14	72	42	33
ENSG00000202415.1	6	3	3
ENSG00000283611.2	0	0	0
ENSG00000265521.1	0	0	0
ENSG00000241326.1	0	0	0
ENSG00000162444.12	1004	513	491
ENSG00000130939.20	217	112	105
ENSG00000224340.1	0	0	0
ENSG00000233623.2	0	0	0
ENSG00000201746.1	0	0	0
ENSG00000054523.20	518	270	248
ENSG00000264881.1	0	0	0
ENSG00000199562.1	5	3	2
ENSG00000264501.2	0	0	0
ENSG00000284735.1	12	10	2
ENSG00000284642.1	35	18	17
ENSG00000142657.21	3297	1669	1628
ENSG00000271989.1	0	1	1
ENSG00000251503.8	0	0	0
ENSG00000175279.22	5	4	1
ENSG00000241563.4	0	0	0
ENSG00000160049.12	182	123	98
ENSG00000203469.2	0	0	0
ENSG00000142655.13	125	94	70
ENSG00000307253.1	0	0	0
ENSG00000287727.1	0	0	0
ENSG00000243267.3	0	0	0
ENSG00000130940.15	79	73	82
ENSG00000272078.1	5	50	31
ENSG00000298629.1	0	0	0
ENSG00000308013.1	0	0	0
ENSG00000307983.1	0	0	0
ENSG00000307999.1	0	0	0
ENSG00000225158.2	0	0	0
ENSG00000308257.1	0	0	0
ENSG00000175262.15	1	0	1
ENSG00000215785.2	0	0	0
ENSG00000120948.19	858	461	498
ENSG00000009724.18	48	68	81
ENSG00000116649.10	1114	590	525
ENSG00000230337.5	6	125	153
ENSG00000171824.14	816	555	533
ENSG00000198793.14	604	331	281
ENSG00000225602.5	0	2	6
ENSG00000253086.1	0	0	0
ENSG00000171819.5	11	6	5
ENSG00000207451.1	0	0	0
ENSG00000238173.1	1	0	1
ENSG00000309051.1	1	1	0
ENSG00000120942.14	275	146	130
ENSG00000238199.1	1	1	0
ENSG00000284646.2	0	0	0
ENSG00000302153.1	0	0	0
ENSG00000302176.1	0	0	0
ENSG00000224338.2	0	0	0
ENSG00000299102.1	0	0	0
ENSG00000204624.8	0	0	0
ENSG00000285833.1	0	0	0
ENSG00000303300.1	0	0	0
ENSG00000235643.2	0	0	0
ENSG00000284708.1	0	0	0
ENSG00000116661.11	53	16	42
ENSG00000132879.14	179	116	140
ENSG00000116670.17	890	607	611
ENSG00000116663.11	180	225	207
ENSG00000162490.7	59	32	32
ENSG00000301523.1	0	0	1
ENSG00000305789.1	17	85	196
ENSG00000177674.16	4043	2164	2143
ENSG00000215910.8	0	37	26
ENSG00000177553.6	0	0	0
ENSG00000177000.13	317	223	172
ENSG00000011021.23	330	180	198
ENSG00000276470.1	0	0	0
ENSG00000278852.1	0	0	0
ENSG00000175206.11	32	33	47
ENSG00000275915.1	0	0	0
ENSG00000120937.9	0	0	0
ENSG00000224904.1	0	0	0
ENSG00000285646.3	241	124	120
ENSG00000199347.1	0	0	0
ENSG00000201801.1	7	1	6
ENSG00000116685.17	1329	662	670
ENSG00000083444.17	1203	611	592
ENSG00000287384.1	0	0	0
ENSG00000116688.18	938	470	468
ENSG00000270914.1	0	0	0
ENSG00000116691.11	1072	561	511
ENSG00000202461.1	0	0	0
ENSG00000276869.1	0	0	0
ENSG00000243539.3	2	0	2
ENSG00000120949.15	192	104	88
ENSG00000201135.1	0	0	0
ENSG00000227875.2	0	0	0
ENSG00000285604.1	0	0	0
ENSG00000294285.1	2	2	0
ENSG00000301863.1	38	15	23
ENSG00000283789.1	0	0	0
ENSG00000028137.19	10777	5281	5496
ENSG00000296888.1	15	9	6
ENSG00000263676.1	3	2	1
ENSG00000297053.1	0	0	0
ENSG00000225196.2	0	0	0
ENSG00000252969.1	0	0	0
ENSG00000048707.15	1374	663	711
ENSG00000295309.1	1	1	0
ENSG00000239149.1	0	0	0
ENSG00000229484.4	3	1	2
ENSG00000309694.1	0	0	0
ENSG00000162496.10	614	303	312
ENSG00000221340.1	0	0	0
ENSG00000276830.1	1	1	0
ENSG00000305650.1	5	2	3
ENSG00000288927.3	0	1	0
ENSG00000204518.3	0	0	0
ENSG00000226166.2	0	0	0
ENSG00000188984.12	1	0	1
ENSG00000157330.10	18	11	7
ENSG00000116726.5	1	0	1
ENSG00000116721.9	0	0	0
ENSG00000228338.2	0	0	0
ENSG00000239810.3	0	0	0
ENSG00000231103.2	0	0	0
ENSG00000179172.10	0	0	0
ENSG00000120952.4	0	0	0
ENSG00000243073.4	0	0	0
ENSG00000296105.1	0	0	0
ENSG00000187545.5	0	0	0
ENSG00000204510.6	0	0	0
ENSG00000207434.1	0	0	0
ENSG00000234064.1	0	0	0
ENSG00000232423.6	0	0	0
ENSG00000274178.2	0	0	0
ENSG00000274764.6	0	0	0
ENSG00000277058.3	0	0	0
ENSG00000229571.7	0	0	0
ENSG00000277862.1	0	0	0
ENSG00000236179.1	0	0	0
ENSG00000275774.3	0	0	0
ENSG00000290772.2	0	0	0
